Item Code,Date,Quantity,Cost,Category,Type,Material,GDP,CPI
CH-JD-SDEBRD-12/17,2017-10,1,25935,Home Decor,,Wood,39508.25,287
CH-JD-SDEBRD04-9/17,2017-01,1,25935,Home Decor,,Wood,36338.66,274
CH-JD-WDN,2017-09,1,8645,Home Decor,,Wood,38942.17,285
CH-JD-WDN,2017-08,1,12500,Home Decor,,Wood,38942.17,285
CH-JD-WDN,2017-10,1,19000,Home Decor,,Wood,39508.25,287
CH-JD/04-17/BST-HW/02,2017-09,1,7200,Home Decor,,Wood,38942.17,285
CH-JD/04-17/CAB-HW/02,2017-10,1,13050,Home Decor,,Wood,39508.25,287
CHBX-03,2016-11,1,533.34,Home Decor,,Wood,35688.54,277
CHTBX-01,2016-11,1,1110,Home Decor,,Wood,35688.54,277
CHTBX-01,2016-08,2,2222.22,Home Decor,,Wood,35178.57,278
CHTBX-01,2016-01,1,1250,Home Decor,,Wood,33637.66,269
CHTBX-01,2015-12,1,1111,Home Decor,,Wood,32025.23,269
CHTBX-02,2017-11,1,845.86,Home Decor,,Wood,39508.25,288
CHTRY-01,2016-01,1,750,Home Decor,,Wood,33637.66,269
CISA-09,2017-12,1,300,Home Decor,,Wood,39508.25,286
CISA-26,2015-06,1,800,Home Decor,,Wood,30901.48,261
DBF-D1,2016-09,1,3111.15,Home Decor,,Wood,35178.57,277
DBF-D1,2016-11,1,1778,Home Decor,,Wood,35688.54,277
DBF-D1,2016-09,1,3500,Home Decor,,Wood,35178.57,277
DBNK-01,2015-11,1,500,Home Decor,,Wood,32025.23,270
DBTBL-01,2011-12,1,2955.45,Table,Coffee Table,Wood,21990.07,197
DC-03,2015-01,1,2200,Home Decor,,Wood,30710.14,254
DC-07,2015-01,2,381.2,Home Decor,,Wood,30710.14,254
DC-07,2015-11,1,190.5,Home Decor,,Wood,32025.23,270
DC-08,2015-01,1,85.5,Home Decor,,Wood,30710.14,254
DLFCND-03,2017-10,1,60,Home Decor,,Wood,39508.25,287
DLMP,2015-01,1,533,Home Decor,Lamp,Glass,30710.14,254
DLMP-02,2017-09,1,2025,Home Decor,,Wood,38942.17,285
DLMP-02,2015-12,4,6577.8,Home Decor,,Wood,32025.23,269
DLMP-03,2017-07,2,3600,Home Decor,,Wood,38942.17,285
DLMP-03,2016-10,1,1435.56,Home Decor,,Wood,35688.54,278
DLMP-03,2017-09,3,5400,Home Decor,,Wood,38942.17,285
DLMP-04,2017-02,1,900,Home Decor,,Wood,36338.66,274
DLMP-05,2015-01,1,1511,Home Decor,,Wood,30710.14,254
DLMP-05,2015-01,1,1700,Home Decor,,Wood,30710.14,254
DLMP-08,2015-04,2,2666.68,Home Decor,,Wood,30901.48,256
DLMP01,2015-11,1,800,Home Decor,Lamp,Glass,32025.23,270
DLMP01,2016-03,2,1600,Home Decor,Lamp,Glass,33637.66,268
DLMP01,2016-03,2,1710,Home Decor,Lamp,Glass,33637.66,268
DLMP01,2015-06,2,1600,Home Decor,Lamp,Glass,30901.48,261
DLMP01,2015-01,1,400,Home Decor,Lamp,Glass,30710.14,254
DLMP01,2016-04,1,800,Home Decor,Lamp,Glass,33911.15,271
DLMP01,2016-04,1,800,Home Decor,Lamp,Glass,33911.15,271
DLMP01,2016-01,1,800,Home Decor,Lamp,Glass,33637.66,269
DLMP01,2016-01,1,800,Home Decor,Lamp,Glass,33637.66,269
DLMP01,2016-08,1,800,Home Decor,Lamp,Glass,35178.57,278
DLMP01,2016-02,8,5011.7,Home Decor,Lamp,Glass,33637.66,267
DLMP01,2015-03,2,1800,Home Decor,Lamp,Glass,30710.14,254
DOOR,2017-08,1,1400,Home Decor,,Wood,38942.17,285
DOOR,2017-02,1,600,Home Decor,,Wood,36338.66,274
DOOR,2017-02,1,1400,Home Decor,,Wood,36338.66,274
DOOR,2017-08,1,600,Home Decor,,Wood,38942.17,285
DOOR,2017-08,1,600,Home Decor,,Wood,38942.17,285
DRMT-01,2017-07,2,1500,Home Decor,,Wood,38942.17,285
DRMT-01,2017-12,1,750,Home Decor,,Wood,39508.25,286
DTDPPT-01,2017-12,1,200,Home Decor,,Wood,39508.25,286
DTDPT-01,2017-04,2,352.44,Home Decor,,Wood,37034.64,277
DTDPT-01,2017-08,1,176.22,Home Decor,,Wood,38942.17,285
DTDPT-01,2017-06,1,176.22,Home Decor,,Wood,37034.64,280
DTDPT-01,2017-04,1,176.22,Home Decor,,Wood,37034.64,277
DTDPT-01,2017-03,1,176.22,Home Decor,,Wood,36338.66,275
DTDPT-02,2017-09,1,350,Home Decor,,Wood,38942.17,285
DTDPT-02,2017-10,2,600,Home Decor,,Wood,39508.25,287
DTTH-01,2017-08,2,1306,Home Decor,,Wood,38942.17,285
DTTLIGHT,2017-01,2,120,Home Decor,,Wood,36338.66,274
DTTLIGHT,2017-09,10,600,Home Decor,,Wood,38942.17,285
DTTLIGHT,2016-01,5,238.5,Home Decor,,Wood,33637.66,269
DTTLIGHT,2015-11,2,100,Home Decor,,Wood,32025.23,270
DTTLIGHT,2017-03,1,60,Home Decor,,Wood,36338.66,275
DTTLIGHT,2017-02,3,180,Home Decor,,Wood,36338.66,274
DTTLIGHT,2017-07,1,50.85,Home Decor,,Wood,38942.17,285
DTTLIGHT,2017-06,1,52.86,Home Decor,,Wood,37034.64,280
DTTLIGHT,2015-08,2,100,Home Decor,,Wood,32029.62,264
DTTLIGHT,2017-09,1,60,Home Decor,,Wood,38942.17,285
DTTLIGHT,2017-05,1,60,Home Decor,,Wood,37034.64,278
DTTLIGHT,2017-06,2,120,Home Decor,,Wood,37034.64,280
DTTLIGHT,2016-12,5,250,Home Decor,,Wood,35688.54,275
DTTLIGHT,2016-03,1,58,Home Decor,,Wood,33637.66,268
DTTLIGHT,2016-03,1,57,Home Decor,,Wood,33637.66,268
DTTLIGHT,2016-03,1,60,Home Decor,,Wood,33637.66,268
DTTLIGHT,2017-12,1,120,Home Decor,,Wood,39508.25,286
DTTLIGHT,2017-09,6,360,Home Decor,,Wood,38942.17,285
DTTLIGHT,2017-02,2,120,Home Decor,,Wood,36338.66,274
DTTLIGHT,2017-07,1,50.85,Home Decor,,Wood,38942.17,285
DTTLIGHT,2015-10,1,50,Home Decor,,Wood,32025.23,269
DTTLIGHT,2015-06,2,100,Home Decor,,Wood,30901.48,261
DTTLIGHT,2015-07,2,120,Home Decor,,Wood,32029.62,263
DTTLIGHT,2017-05,1,52.87,Home Decor,,Wood,37034.64,278
DTTLIGHT,2017-07,2,101.7,Home Decor,,Wood,38942.17,285
DV-SHWL-01,2016-10,1,8300,Home Decor,,Wood,35688.54,278
DV-SHWL-01,2014-11,5,19000,Home Decor,,Wood,28854.1,253
DVTPNTNG-02,2016-04,1,18300,Home Decor,,Wood,33911.15,271
DVTPNTNG-02,2015-12,1,16267,Home Decor,,Wood,32025.23,269
DVTPNTNG-02,2016-07,1,17385,Home Decor,,Wood,35178.57,280
DVTPNTNG-02,2015-01,1,16267.22,Home Decor,,Wood,30710.14,254
DVTPNTNG-03,2015-11,1,36600,Home Decor,,Wood,32025.23,270
DVTPNTNG-04,2016-01,1,25175,Home Decor,,Wood,33637.66,269
DVTPNTNG-07,2016-08,1,36337.5,Home Decor,,Wood,35178.57,278
DVTPNTNG-08,2016-04,1,8800,Home Decor,,Wood,33911.15,271
DVTPNTNG-09,2016-01,1,11000,Home Decor,,Wood,33637.66,269
DVTPNTNG-10,2017-01,1,13200,Home Decor,,Wood,36338.66,274
DVTPNTNG-10,2016-07,1,12540,Home Decor,,Wood,35178.57,280
DWR-IW-TBL,2017-04,1,17195,Table,Coffee Table,Metal and Wood,37034.64,277
DWR-IW-TBL-05,2017-04,1,11115,Table,Coffee Table,Metal and Wood,37034.64,277
DYPNTNG-03,2015-02,1,2000,Home Decor,,Wood,30710.14,253
DYPNTNG-03,2015-01,3,6000,Home Decor,,Wood,30710.14,254
EIBX-03,2016-09,1,1321.65,Home Decor,,Wood,35178.57,277
EIELT-01,2015-12,1,3022.33,Home Decor,,Wood,32025.23,269
EIMSK-01,2015-03,2,7111.12,Home Decor,,Wood,30710.14,254
EIMSK-01,2017-10,1,4405.5,Home Decor,,Wood,39508.25,287
EL025,2017-09,2,1407.98,Home Decor,,Wood,38942.17,285
EL029,2017-12,1,400.9,Home Decor,,Wood,39508.25,286
EL030,2017-12,1,703.99,Home Decor,,Wood,39508.25,286
EL031,2017-09,1,425,Home Decor,,Wood,38942.17,285
EL031,2017-07,1,360.18,Home Decor,,Wood,38942.17,285
EL032,2017-06,1,3325,Home Decor,,Wood,37034.64,280
EL034,2017-04,2,925.14,Home Decor,,Wood,37034.64,277
EL034,2017-07,1,462.57,Home Decor,,Wood,38942.17,285
EL035,2017-07,1,374.46,Home Decor,,Wood,38942.17,285
EL035,2017-05,1,374.46,Home Decor,,Wood,37034.64,278
EL035,2017-05,2,748.92,Home Decor,,Wood,37034.64,278
EL036,2017-07,2,1906.88,Home Decor,,Wood,38942.17,285
EL037,2017-07,1,1804.05,Home Decor,,Wood,38942.17,285
EL040,2017-08,2,1250,Home Decor,,Wood,38942.17,285
EL041,2017-02,2,1890,Home Decor,,Wood,36338.66,274
EL045,2017-05,1,968.33,Home Decor,,Wood,37034.64,278
EL088,2017-10,1,1519.9,Home Decor,,Wood,39508.25,287
EL088,2017-07,2,3105,Home Decor,,Wood,38942.17,285
EL088,2017-10,1,1519.9,Home Decor,,Wood,39508.25,287
EL091,2017-06,1,1141.02,Home Decor,,Wood,37034.64,280
EL091,2017-02,2,2590,Home Decor,,Wood,36338.66,274
EL093,2017-05,1,615.88,Home Decor,,Wood,37034.64,278
EL093,2017-02,1,699,Home Decor,,Wood,36338.66,274
EL094,2017-05,2,879.34,Home Decor,,Wood,37034.64,278
EL094,2017-08,2,835.37,Home Decor,,Wood,38942.17,285
EL095,2017-07,2,572.72,Home Decor,,Wood,38942.17,285
EL095,2017-08,2,544.08,Home Decor,,Wood,38942.17,285
EL097,2017-08,1,1924.37,Home Decor,,Wood,38942.17,285
EL098,2017-09,1,924.27,Home Decor,,Wood,38942.17,285
EL099,2017-10,1,899,Home Decor,,Wood,39508.25,287
EL099,2017-06,1,969.21,Home Decor,,Wood,37034.64,280
EL108,2017-06,1,425,Home Decor,,Wood,37034.64,280
EL130,2017-10,2,2290,Home Decor,,Wood,39508.25,287
EL131,2017-12,1,1008.85,Home Decor,,Wood,39508.25,286
EL134,2017-11,1,1245,Home Decor,,Wood,39508.25,288
FC0311-11,2017-05,1,5500,Home Decor,,Wood,37034.64,278
FDGNSH-02,2015-09,1,6667,Home Decor,,Wood,32029.62,266
FE0115-01,2015-01,1,756,Home Decor,,Wood,30710.14,254
FE0115-01,2015-11,1,756,Home Decor,,Wood,32025.23,270
FE0115-01,2015-10,1,755.11,Home Decor,,Wood,32025.23,269
FE0115-02,2015-11,1,889,Home Decor,,Wood,32025.23,270
FE0115-02,2015-01,1,1000,Home Decor,,Wood,30710.14,254
FE0115-02,2015-11,1,950,Home Decor,,Wood,32025.23,270
FE0115-02,2015-01,1,888.89,Home Decor,,Wood,30710.14,254
FE0115-02,2015-01,1,889,Home Decor,,Wood,30710.14,254
FE0115-02,2015-01,1,888.89,Home Decor,,Wood,30710.14,254
FE0115-03,2015-09,1,1200,Home Decor,,Wood,32029.62,266
FE0115-03,2015-01,1,1200,Home Decor,,Wood,30710.14,254
FE0115-03,2015-01,1,1066.67,Home Decor,,Wood,30710.14,254
FE0115-03,2015-01,1,1200,Home Decor,,Wood,30710.14,254
FE0115-03,2015-01,1,1067,Home Decor,,Wood,30710.14,254
FE0115-04,2015-10,1,1156,Home Decor,,Wood,32025.23,269
FE0115-04,2015-01,1,1333.3,Home Decor,,Wood,30710.14,254
FE0115-04,2015-01,1,1333.33,Home Decor,,Wood,30710.14,254
FE0115-04,2015-03,1,1333.33,Home Decor,,Wood,30710.14,254
FE0115-04,2015-01,1,1333.33,Home Decor,,Wood,30710.14,254
FE0115-04,2015-02,1,1333.33,Home Decor,,Wood,30710.14,253
FE0115-05,2015-01,1,400.2,Home Decor,,Wood,30710.14,254
FE0115-05,2015-03,2,888.88,Home Decor,,Wood,30710.14,254
FE0115-05,2016-03,1,500,Home Decor,,Wood,33637.66,268
FE0115-05,2015-01,1,444,Home Decor,,Wood,30710.14,254
FE0115-05,2015-04,1,444.44,Home Decor,,Wood,30901.48,256
FE0115-06,2015-01,2,2400,Home Decor,,Wood,30710.14,254
FE0115-07,2016-04,1,425,Home Decor,,Wood,33911.15,271
FE0115-07,2015-12,1,755.56,Home Decor,,Wood,32025.23,269
FE0115-07,2015-04,1,756,Home Decor,,Wood,30901.48,256
FE0115-07,2015-04,3,2268,Home Decor,,Wood,30901.48,256
FE0115-07,2015-11,2,1510,Home Decor,,Wood,32025.23,270
FE0115-07,2015-11,1,756,Home Decor,,Wood,32025.23,270
FE0115-07,2015-01,2,1500,Home Decor,,Wood,30710.14,254
FE0115-07,2015-11,1,756,Home Decor,,Wood,32025.23,270
FE0115-08,2015-05,2,560,Home Decor,,Wood,30901.48,258
FE0115-08,2015-10,4,1244,Home Decor,,Wood,32025.23,269
FE0115-08,2015-02,1,311.11,Home Decor,,Wood,30710.14,253
FE0115-09,2015-01,2,3200,Home Decor,,Wood,30710.14,254
FE0115-09,2015-04,1,1800,Home Decor,,Wood,30901.48,256
FE0115-09,2015-09,1,1600,Home Decor,,Wood,32029.62,266
FE0115-09,2015-04,1,1600,Home Decor,,Wood,30901.48,256
FE0115-09,2015-10,1,1600,Home Decor,,Wood,32025.23,269
FE0115-10,2015-10,2,2185,Home Decor,,Wood,32025.23,269
FE0115-11,2015-12,1,1022,Home Decor,,Wood,32025.23,269
FE0115-13,2015-10,1,3500,Home Decor,,Wood,32025.23,269
FE0115-13,2015-06,1,1333.33,Home Decor,,Wood,30901.48,261
FE0115-13,2015-03,1,3110.31,Home Decor,,Wood,30710.14,254
FE0115-13,2015-10,1,3500,Home Decor,,Wood,32025.23,269
FE0115-14,2015-10,1,2500,Home Decor,,Wood,32025.23,269
FE0115-14,2015-02,1,2222.22,Home Decor,,Wood,30710.14,253
FE0115-14,2015-06,2,2850,Home Decor,,Wood,30901.48,261
FE0115-14,2015-10,1,2222.4,Home Decor,,Wood,32025.23,269
FE0115-15,2015-02,1,1333.05,Home Decor,,Wood,30710.14,253
FE0115-15,2015-09,1,1500,Home Decor,,Wood,32029.62,266
FE0115-15,2015-03,1,1500,Home Decor,,Wood,30710.14,254
FE0115-15,2015-05,1,1333.33,Home Decor,,Wood,30901.48,258
FE0115-16,2015-01,2,3288,Home Decor,,Wood,30710.14,254
FE0115-17,2015-12,1,1645,Home Decor,,Wood,32025.23,269
FE0115-17,2015-02,2,3330,Home Decor,,Wood,30710.14,253
FE0115-18,2015-01,2,1500,Home Decor,,Wood,30710.14,254
FE0115-18,2015-01,1,666,Home Decor,,Wood,30710.14,254
FE0115-19,2015-01,1,756,Home Decor,,Wood,30710.14,254
FE0115-19,2015-02,1,807.5,Home Decor,,Wood,30710.14,253
FE0115-19,2015-06,1,850,Home Decor,,Wood,30901.48,261
FE0115-19,2016-11,1,425,Home Decor,,Wood,35688.54,277
FE0115-20,2015-06,1,1710,Home Decor,,Wood,30901.48,261
FE0115-20,2015-10,1,1600,Home Decor,,Wood,32025.23,269
FE0115-20,2016-04,1,1600,Home Decor,,Wood,33911.15,271
FE0115-21,2016-01,1,1200,Home Decor,,Wood,33637.66,269
FE0115-21,2015-10,2,2565,Home Decor,,Wood,32025.23,269
FE0115-21,2015-11,1,1200,Home Decor,,Wood,32025.23,270
FE0115-22,2015-05,1,1250,Home Decor,,Wood,30901.48,258
FE0115-22,2016-01,1,1111.11,Home Decor,,Wood,33637.66,269
FE0115-22,2015-10,2,2280,Home Decor,,Wood,32025.23,269
FE0115-23,2015-06,1,1092.5,Home Decor,,Wood,30901.48,261
FE0115-24,2015-10,1,2222.22,Home Decor,,Wood,32025.23,269
FE0115-24,2015-10,1,2222.22,Home Decor,,Wood,32025.23,269
FL,2015-03,2,382,Home Decor,,Wood,30710.14,254
FL,2015-06,2,400,Home Decor,,Wood,30901.48,261
FL,2015-11,1,190.5,Home Decor,,Wood,32025.23,270
FL,2015-04,3,573,Home Decor,,Wood,30901.48,256
FL,2015-01,1,190,Home Decor,,Wood,30710.14,254
FL,2015-10,4,760.2,Home Decor,,Wood,32025.23,269
FLC00505IG,2015-04,1,489,Home Decor,,Wood,30901.48,256
FLCO0404BG,2015-04,1,489,Home Decor,,Wood,30901.48,256
FLCO0404BG,2015-03,1,550,Home Decor,,Wood,30710.14,254
FLCO0404MC,2015-03,1,550,Home Decor,,Wood,30710.14,254
FLCO0404MC,2015-04,1,488,Home Decor,,Wood,30901.48,256
FLCO0404PG,2015-10,1,495,Home Decor,,Wood,32025.23,269
FLCO0404WG,2015-04,1,444.33,Home Decor,,Wood,30901.48,256
FLJBX0606GR,2017-01,1,674.04,Home Decor,,Wood,36338.66,274
FLJBX0707WRB,2015-07,1,631.11,Home Decor,,Wood,32029.62,263
FLJBX1106YG,2017-04,1,2970,Home Decor,,Wood,37034.64,277
FLTB0808MC,2015-03,1,888,Home Decor,,Wood,30710.14,254
FLTB0808PG,2015-01,1,850,Home Decor,,Wood,30710.14,254
FLTB0808PG,2015-12,1,756,Home Decor,,Wood,32025.23,269
FLTR1206BG,2015-03,1,949,Home Decor,,Wood,30710.14,254
FLTR1206BG,2015-01,2,1352,Home Decor,,Wood,30710.14,254
FLTR1206IG,2015-01,1,760,Home Decor,,Wood,30710.14,254
FLTR1206MGC,2015-11,1,1350,Home Decor,,Wood,32025.23,270
FLTR1206PG,2015-06,2,1688,Home Decor,,Wood,30901.48,261
FLTR1208SLVR,2017-07,1,1100,Home Decor,,Wood,38942.17,285
FLTR1210BR,2015-11,1,985,Home Decor,,Wood,32025.23,270
FLTR12120G,2015-02,1,876,Home Decor,,Wood,30710.14,253
FLTR1212PG,2015-09,1,886.5,Home Decor,,Wood,32029.62,266
FLTR1612MC,2015-04,1,1555,Home Decor,,Wood,30901.48,256
FLTR1612MC,2015-09,1,1399.5,Home Decor,,Wood,32029.62,266
FLTR1612MC,2015-07,1,1750,Home Decor,,Wood,32029.62,263
FLTR1914CG,2015-09,1,1600,Home Decor,,Wood,32029.62,266
FLWD0909BL,2017-12,1,719,Home Decor,,Wood,39508.25,286
FMMIR-01,2017-10,1,5000,Home Decor,,Wood,39508.25,287
FP01,2017-06,1,150,Home Decor,,Wood,37034.64,280
FP01,2017-12,1,150,Home Decor,,Wood,39508.25,286
FP01,2017-12,1,150,Home Decor,,Wood,39508.25,286
FP01,2017-07,1,150,Home Decor,,Wood,38942.17,285
GH,2015-05,1,15120,Table,Coffee Table,Wood,30901.48,258
GH-01,2010-09,1,80,Cupboard,Cabinet,Wood,18254.68,179
GH-01,2010-11,1,80,Cupboard,Cabinet,Wood,19417.94,182
GH-02,2014-12,1,9090,Cupboard,Cabinet,Wood,28854.1,253
GH-02,2011-01,2,427.5,Cupboard,Cabinet,Wood,19164.7,188
GH-02,2011-02,1,225,Cupboard,Cabinet,Wood,19164.7,185
GH-03,2011-03,8,9200,Cupboard,Cabinet,Wood,19164.7,185
GH-03,2011-02,1,1092.5,Cupboard,Cabinet,Wood,19164.7,185
GH-03,2011-05,1,1150,Cupboard,Cabinet,Wood,19003.03,187
GH-03,2010-12,1,1150,Cupboard,Cabinet,Wood,19417.94,185
GH-03,2012-08,1,1150,Cupboard,Cabinet,Wood,23568.64,214
GH-03,2011-10,1,1035,Cupboard,Cabinet,Wood,21990.07,198
GH-03,2012-04,1,1000,Cupboard,Cabinet,Wood,22022.07,205
GH-03,2012-08,1,1000,Cupboard,Cabinet,Wood,23568.64,214
GH-03,2014-06,1,12825,Cupboard,Cabinet,Wood,28706.07,246
GH-03,2011-12,1,1035,Cupboard,Cabinet,Wood,21990.07,197
GH-03,2012-09,1,1150,Cupboard,Cabinet,Wood,23568.64,215
GH-03,2012-07,1,1300.01,Cupboard,Cabinet,Wood,23568.64,212
GH-04,2017-11,1,4750,Cupboard,Cabinet,Wood,39508.25,288
GH-04,2014-09,1,9975,Cupboard,Cabinet,Wood,29403.64,253
GH-04,2014-11,1,5700,Cupboard,Cabinet,Wood,28854.1,253
GH-07,2017-04,1,6435.65,Jewellery,Necklace,Silver,37034.64,277
GH-07,2011-05,3,675,Jewellery,Necklace,Silver,19003.03,187
GH-07,2014-04,1,12376.24,Jewellery,Necklace,Silver,28706.07,242
GH-08,2015-01,1,22400,Cupboard,Cabinet,Wood,30710.14,254
GH-09,2016-04,1,17100,Cupboard,Cabinet,Wood,33911.15,271
GH-103,2013-03,1,600,Home Decor,Cage,Wood,24413.77,224
GH-105,2013-05,1,311,Cupboard,Regular,Wood,25118.52,228
GH-105,2014-05,1,25000,Cupboard,Regular,Wood,28706.07,244
GH-105,2013-06,1,311.11,Cupboard,Regular,Wood,25118.52,231
GH-11,2015-05,1,6399.9,Home Decor,,Wood,30901.48,258
GH-18,2014-09,1,25555,Cupboard,Cabinet,Wood,29403.64,253
GH-20,2014-12,1,24210,Cupboard,Cabinet,Wood,28854.1,253
GH-21,2011-02,3,840.75,Cupboard,Cabinet,Wood,19164.7,185
GH-21,2011-05,1,295,Cupboard,Cabinet,Wood,19003.03,187
GH-21,2011-01,1,280.25,Cupboard,Cabinet,Wood,19164.7,188
GH-21,2011-02,1,295,Cupboard,Cabinet,Wood,19164.7,185
GH-22,2010-12,1,262,Trunk,Chest,Wood,19417.94,185
GH-22,2010-11,1,295,Trunk,Chest,Wood,19417.94,182
GH-22,2011-02,1,295,Trunk,Chest,Wood,19164.7,185
GH-23,2011-05,1,67,Home Decor,Mask,Wood,19003.03,187
GH-23,2011-04,1,70,Home Decor,Mask,Wood,19003.03,186
GH-23,2011-05,1,71,Home Decor,Mask,Wood,19003.03,187
GH-23,2017-09,1,1000,Home Decor,Mask,Wood,38942.17,285
GH-23,2011-12,1,65,Home Decor,Mask,Wood,21990.07,197
GH-23,2011-04,1,75,Home Decor,Mask,Wood,19003.03,186
GH-27,2015-10,1,3500,Home Decor,,Wood,32025.23,269
GH-28/A,2015-09,3,1266.03,Home Decor,,Wood,32029.62,266
GH-31,2011-09,2,1244,Home Decor,Objects,Wood,20911.66,197
GH-31,2014-06,1,760,Home Decor,Objects,Wood,28706.07,246
GH-31,2014-05,2,1600,Home Decor,Objects,Wood,28706.07,244
GH-31,2014-05,1,800,Home Decor,Objects,Wood,28706.07,244
GH-31,2014-06,1,720,Home Decor,Objects,Wood,28706.07,246
GH-31,2014-06,2,1600,Home Decor,Objects,Wood,28706.07,246
GH-31,2014-04,1,900,Home Decor,Objects,Wood,28706.07,242
GH-31,2014-10,1,800,Home Decor,Objects,Wood,28854.1,253
GH-36,2017-02,1,945,Home Decor,,Wood,36338.66,274
GH-36,2016-08,2,1600,Home Decor,,Wood,35178.57,278
GH-37,2015-08,1,2550,Home Decor,Bowl,Stone,32029.62,264
GH-37,2016-12,1,1982.47,Home Decor,Bowl,Stone,35688.54,275
GH-38,2015-11,2,3200,Home Decor,,Wood,32025.23,270
GH-43,2011-01,1,2178,Swing,,Wood,19164.7,188
GH-44,2014-09,1,14256,Table,Study Table,Wood,29403.64,253
GH-45,2015-01,1,19000,Table,Study Table,Wood,30710.14,254
GH-49,2014-06,1,19190,Swing,,Wood,28706.07,246
GH-49,2014-07,1,17100,Swing,,Wood,29403.64,252
GH-53,2017-02,1,16150,Chair,Bench,Wood,36338.66,274
GH-53,2017-07,1,16150,Chair,Bench,Wood,38942.17,285
GH-64,2014-03,1,4000,Table,Study Table,Wood,28078.99,239
GH-64,2014-05,1,4000,Table,Study Table,Wood,28706.07,244
GH-66,2014-10,1,22000,Chair,Bench,Wood,28854.1,253
GH-66,2011-01,1,578,Chair,Bench,Wood,19164.7,188
GH-66,2014-11,1,22000,Chair,Bench,Wood,28854.1,253
GH-67/B,2015-11,1,1333.22,Home Decor,,Wood,32025.23,270
GH-70,2015-01,1,21375,Table,Study Table,Wood,30710.14,254
GH-71,2011-02,1,622,Table,Coffee Table,Wood,19164.7,185
GH-71,2014-07,1,14915,Table,Coffee Table,Wood,29403.64,252
GH-76,2014-02,1,9595,Table,Coffee Table,Wood,28078.99,238
GH-77,2014-06,1,4500,Bajot,Chaurangi,Wood,28706.07,246
GH-79,2016-09,1,6000,Home Decor,,Wood,35178.57,277
GH-79,2015-07,1,6000,Home Decor,,Wood,32029.62,263
GH-79,2016-12,1,5999,Home Decor,,Wood,35688.54,275
GH-79,2015-08,1,5066.67,Home Decor,,Wood,32029.62,264
GH-80,2016-07,1,30586.77,Chair,Bench,Metal and Wood,35178.57,280
GH-83,2011-05,1,3250,Table,Garden Table,Metal,19003.03,187
GH-84,2016-01,1,27632,Chair,Bench,Wood,33637.66,269
GH-84,2011-01,1,1662.5,Chair,Bench,Wood,19164.7,188
GH-84,2015-04,1,29830,Chair,Bench,Wood,30901.48,256
GH-85,2011-05,1,2250,Trunk,Chest,Metal,19003.03,187
GH-86,2013-03,3,387,Table,Study Table,Metal and Wood,24413.77,224
GH-86,2013-01,1,129.22,Table,Study Table,Metal and Wood,24413.77,221
GH-86,2013-03,3,381,Table,Study Table,Metal and Wood,24413.77,224
GH-86,2013-03,1,128.44,Table,Study Table,Metal and Wood,24413.77,224
GH-86,2013-08,2,290,Table,Study Table,Metal and Wood,27061.45,237
GH-86,2013-02,2,258,Table,Study Table,Metal and Wood,24413.77,223
GH-86,2013-01,1,129,Table,Study Table,Metal and Wood,24413.77,221
GH-86,2013-06,3,435,Table,Study Table,Metal and Wood,25118.52,231
GH-86,2013-05,2,257.78,Table,Study Table,Metal and Wood,25118.52,228
GH-86,2013-04,1,145,Table,Study Table,Metal and Wood,25118.52,226
GH-86,2013-03,7,903,Table,Study Table,Metal and Wood,24413.77,224
GH-86,2013-07,2,258,Table,Study Table,Metal and Wood,27061.45,235
GH-86,2013-02,1,145,Table,Study Table,Metal and Wood,24413.77,223
GH-88,2013-01,1,200,Chair,Bench,Wood,24413.77,221
GH-88,2013-02,1,190,Chair,Bench,Wood,24413.77,223
GH-88,2017-10,1,26600,Chair,Bench,Wood,39508.25,287
GH-88,2013-01,1,225,Chair,Bench,Wood,24413.77,221
GH-90,2015-01,1,20000,Swing,,Wood,30710.14,254
GH-90,2014-09,1,19000,Swing,,Wood,29403.64,253
GH-90,2014-05,1,20500,Swing,,Wood,28706.07,244
GH-91,2015-02,1,14250,Table,Coffee Table,Stone and Wood,30710.14,253
GH-92,2013-01,2,578,Table,Study Table,Wood,24413.77,221
GH-92,2017-10,1,7900,Table,Study Table,Wood,39508.25,287
GH-92,2013-01,2,650,Table,Study Table,Wood,24413.77,221
GH-92,2015-01,2,16910,Table,Study Table,Wood,30710.14,254
GH-92,2014-12,1,9500,Table,Study Table,Wood,28854.1,253
GH-93,2013-01,1,200,Table,Study Table,Wood,24413.77,221
GH-93,2013-01,1,267,Table,Study Table,Wood,24413.77,221
GH-93,2013-01,2,400,Table,Study Table,Wood,24413.77,221
GH-96,2015-11,1,15200,Home Decor,Painting,,32025.23,270
GH-97,2016-12,2,19000,Home Decor,,Wood,35688.54,275
GH-97,2016-12,1,12688.2,Home Decor,,Wood,35688.54,275
GJ-01,2015-09,1,633.5,Home Decor,,Wood,32029.62,266
GJ-03,2017-12,1,1425,Home Decor,,Wood,39508.25,286
GJ-04,2016-12,1,678.44,Home Decor,,Wood,35688.54,275
GJ-04,2016-10,1,644.52,Home Decor,,Wood,35688.54,278
GJ-04,2016-10,2,1356.88,Home Decor,,Wood,35688.54,278
GJ-04,2016-11,3,1933.55,Home Decor,,Wood,35688.54,277
GJ-05,2016-09,1,778.89,Home Decor,,Wood,35178.57,277
GJ-11,2015-01,1,490,Home Decor,,Wood,30710.14,254
