Item Code,Date,Quantity,Cost,Category,Type,Material
FE0115-20,2015-10-04,1,Rs.1600.00,Home Decor,,Wood
FE0115-20,2016-04-14,1,Rs.1600.00,Home Decor,,Wood
FE0115-21,2016-01-26,1,Rs.1200.00,Home Decor,,Wood
FE0115-21,2015-10-11,2,Rs.2565.00,Home Decor,,Wood
FE0115-21,2015-11-27,1,Rs.1200.00,Home Decor,,Wood
FE0115-22,2015-05-12,1,Rs.1250.00,Home Decor,,Wood
FE0115-22,2016-01-26,1,Rs.1111.11,Home Decor,,Wood
FE0115-22,2015-10-11,2,Rs.2280.00,Home Decor,,Wood
FE0115-23,2015-06-11,1,Rs.1092.50,Home Decor,,Wood
FE0115-24,2015-10-24,1,Rs.2222.22,Home Decor,,Wood
FE0115-24,2015-10-31,1,Rs.2222.22,Home Decor,,Wood
FL,2015-03-18,2,Rs.382.00,Home Decor,,Wood
FL,2015-06-24,2,Rs.400.00,Home Decor,,Wood
FL,2015-11-02,1,Rs.190.50,Home Decor,,Wood
FL,2015-04-09,3,Rs.573.00,Home Decor,,Wood
FL,2015-01-31,1,Rs.190.00,Home Decor,,Wood
FL,2015-10-08,4,Rs.760.20,Home Decor,,Wood
FLC00505IG,2015-04-23,1,Rs.489.00,Home Decor,,Wood
FLCO0404BG,2015-04-08,1,Rs.489.00,Home Decor,,Wood
FLCO0404BG,2015-03-14,1,Rs.550.00,Home Decor,,Wood
FLCO0404MC,2015-03-14,1,Rs.550.00,Home Decor,,Wood
FLCO0404MC,2015-04-08,1,Rs.488.00,Home Decor,,Wood
FLCO0404PG,2015-10-16,1,Rs.495.00,Home Decor,,Wood
FLCO0404WG,2015-04-23,1,Rs.444.33,Home Decor,,Wood
FLJBX0606GR,2017-01-29,1,Rs.674.04,Home Decor,,Wood
FLJBX0707WRB,2015-07-27,1,Rs.631.11,Home Decor,,Wood
FLJBX1106YG,2017-04-04,1,Rs.2970.00,Home Decor,,Wood
FLTB0808MC,2015-03-21,1,Rs.888.00,Home Decor,,Wood
FLTB0808PG,2015-01-24,1,Rs.850.00,Home Decor,,Wood
FLTB0808PG,2015-12-06,1,Rs.756.00,Home Decor,,Wood
FLTR1206BG,2015-03-14,1,Rs.949.00,Home Decor,,Wood
FLTR1206BG,2015-01-29,2,Rs.1352.00,Home Decor,,Wood
FLTR1206IG,2015-01-30,1,Rs.760.00,Home Decor,,Wood
FLTR1206MGC,2015-11-01,1,Rs.1350.00,Home Decor,,Wood
FLTR1206PG,2015-06-20,2,Rs.1688.00,Home Decor,,Wood
FLTR1208SLVR,2017-07-11,1,Rs.1100.00,Home Decor,,Wood
FLTR1210BR,2015-11-01,1,Rs.985.00,Home Decor,,Wood
FLTR12120G,2015-02-16,1,Rs.876.00,Home Decor,,Wood
FLTR1212PG,2015-09-23,1,Rs.886.50,Home Decor,,Wood
FLTR1612MC,2015-04-08,1,Rs.1555.00,Home Decor,,Wood
FLTR1612MC,2015-09-29,1,Rs.1399.50,Home Decor,,Wood
FLTR1612MC,2015-07-03,1,Rs.1750.00,Home Decor,,Wood
FLTR1914CG,2015-09-01,1,Rs.1600.00,Home Decor,,Wood
FLWD0909BL,2017-12-16,1,Rs.719.00,Home Decor,,Wood
FMMIR-01,2017-10-30,1,Rs.5000.00,Home Decor,,Wood
FP01,2017-06-07,1,Rs.150.00,Home Decor,,Wood
FP01,2017-12-25,1,Rs.150.00,Home Decor,,Wood
FP01,2017-12-19,1,Rs.150.00,Home Decor,,Wood
FP01,2017-07-10,1,Rs.150.00,Home Decor,,Wood
GH,2015-05-13,1,Rs.15120.00,Table,Coffee Table,Wood
GH-01,2010-09-18,1,Rs.80.00,Cupboard,Cabinet,Wood
GH-01,2010-11-17,1,Rs.80.00,Cupboard,Cabinet,Wood
GH-02,2014-12-22,1,Rs.9090.00,Cupboard,Cabinet,Wood
GH-02,2011-01-26,2,Rs.427.50,Cupboard,Cabinet,Wood
GH-02,2011-02-24,1,Rs.225.00,Cupboard,Cabinet,Wood
GH-03,2011-03-24,8,Rs.9200.00,Cupboard,Cabinet,Wood
GH-03,2011-02-26,1,Rs.1092.50,Cupboard,Cabinet,Wood
GH-03,2011-05-01,1,Rs.1150.00,Cupboard,Cabinet,Wood
GH-03,2010-12-23,1,Rs.1150.00,Cupboard,Cabinet,Wood
GH-03,2012-08-04,1,Rs.1150.00,Cupboard,Cabinet,Wood
GH-03,2011-10-15,1,Rs.1035.00,Cupboard,Cabinet,Wood
GH-03,2012-04-08,1,Rs.1000.00,Cupboard,Cabinet,Wood
GH-03,2012-08-19,1,Rs.1000.00,Cupboard,Cabinet,Wood
GH-03,2014-06-09,1,Rs.12825.00,Cupboard,Cabinet,Wood
GH-03,2011-12-28,1,Rs.1035.00,Cupboard,Cabinet,Wood
GH-03,2012-09-05,1,Rs.1150.00,Cupboard,Cabinet,Wood
GH-03,2012-07-24,1,Rs.1300.01,Cupboard,Cabinet,Wood
GH-04,2017-11-11,1,Rs.4750.00,Cupboard,Cabinet,Wood
GH-04,2014-09-28,1,Rs.9975.00,Cupboard,Cabinet,Wood
GH-04,2014-11-10,1,Rs.5700.00,Cupboard,Cabinet,Wood
GH-07,2017-04-23,1,Rs.6435.65,Jewellery,Necklace,Silver
GH-07,2011-05-20,3,Rs.675.00,Jewellery,Necklace,Silver
GH-07,2014-04-26,1,Rs.12376.24,Jewellery,Necklace,Silver
GH-08,2015-01-31,1,Rs.22400.00,Cupboard,Cabinet,Wood
GH-09,2016-04-11,1,Rs.17100.00,Cupboard,Cabinet,Wood
GH-103,2013-03-02,1,Rs.600.00,Home Decor,Cage,Wood
GH-105,2013-05-04,1,Rs.311.00,Cupboard,Regular,Wood
GH-105,2014-05-18,1,Rs.25000.00,Cupboard,Regular,Wood
GH-105,2013-06-02,1,Rs.311.11,Cupboard,Regular,Wood
GH-11,2015-05-27,1,Rs.6399.90,Home Decor,,Wood
GH-18,2014-09-08,1,Rs.25555.00,Cupboard,Cabinet,Wood
GH-20,2014-12-22,1,Rs.24210.00,Cupboard,Cabinet,Wood
GH-21,2011-02-27,3,Rs.840.75,Cupboard,Cabinet,Wood
GH-21,2011-05-04,1,Rs.295.00,Cupboard,Cabinet,Wood
GH-21,2011-01-26,1,Rs.280.25,Cupboard,Cabinet,Wood
GH-21,2011-02-26,1,Rs.295.00,Cupboard,Cabinet,Wood
GH-22,2010-12-19,1,Rs.262.00,Trunk,Chest,Wood
GH-22,2010-11-27,1,Rs.295.00,Trunk,Chest,Wood
GH-22,2011-02-01,1,Rs.295.00,Trunk,Chest,Wood
GH-23,2011-05-28,1,Rs.67.00,Home Decor,Mask,Wood
GH-23,2011-04-02,1,Rs.70.00,Home Decor,Mask,Wood
GH-23,2011-05-22,1,Rs.71.00,Home Decor,Mask,Wood
GH-23,2017-09-04,1,Rs.1000.00,Home Decor,Mask,Wood
GH-23,2011-12-07,1,Rs.65.00,Home Decor,Mask,Wood
GH-23,2011-04-28,1,Rs.75.00,Home Decor,Mask,Wood
GH-27,2015-10-01,1,Rs.3500.00,Home Decor,,Wood
GH-28/A,2015-09-09,3,Rs.1266.03,Home Decor,,Wood
GH-31,2011-09-04,2,Rs.1244.00,Home Decor,Objects,Wood
GH-31,2014-06-04,1,Rs.760.00,Home Decor,Objects,Wood
GH-31,2014-05-30,2,Rs.1600.00,Home Decor,Objects,Wood
GH-31,2014-05-25,1,Rs.800.00,Home Decor,Objects,Wood
GH-31,2014-06-15,1,Rs.720.00,Home Decor,Objects,Wood
GH-31,2014-06-15,2,Rs.1600.00,Home Decor,Objects,Wood
GH-31,2014-04-05,1,Rs.900.00,Home Decor,Objects,Wood
GH-31,2014-10-04,1,Rs.800.00,Home Decor,Objects,Wood
GH-36,2017-02-07,1,Rs.945.00,Home Decor,,Wood
GH-36,2016-08-28,2,Rs.1600.00,Home Decor,,Wood
GH-37,2015-08-13,1,Rs.2550.00,Home Decor,Bowl,Stone
GH-37,2016-12-12,1,Rs.1982.47,Home Decor,Bowl,Stone
GH-38,2015-11-19,2,Rs.3200.00,Home Decor,,Wood
GH-43,2011-01-18,1,Rs.2178.00,Swing,,Wood
GH-44,2014-09-30,1,Rs.14256.00,Table,Study Table,Wood
GH-45,2015-01-25,1,Rs.19000.00,Table,Study Table,Wood
GH-49,2014-06-28,1,Rs.19190.00,Swing,,Wood
GH-49,2014-07-05,1,Rs.17100.00,Swing,,Wood
GH-53,2017-02-06,1,Rs.16150.00,Chair,Bench,Wood
GH-53,2017-07-06,1,Rs.16150.00,Chair,Bench,Wood
GH-64,2014-03-23,1,Rs.4000.00,Table,Study Table,Wood
GH-64,2014-05-22,1,Rs.4000.00,Table,Study Table,Wood
GH-66,2014-10-24,1,Rs.22000.00,Chair,Bench,Wood
GH-66,2011-01-18,1,Rs.578.00,Chair,Bench,Wood
GH-66,2014-11-26,1,Rs.22000.00,Chair,Bench,Wood
GH-67/B,2015-11-06,1,Rs.1333.22,Home Decor,,Wood
GH-70,2015-01-22,1,Rs.21375.00,Table,Study Table,Wood
GH-71,2011-02-17,1,Rs.622.00,Table,Coffee Table,Wood
GH-71,2014-07-23,1,Rs.14915.00,Table,Coffee Table,Wood
GH-76,2014-02-06,1,Rs.9595.00,Table,Coffee Table,Wood
GH-77,2014-06-21,1,Rs.4500.00,Bajot,Chaurangi,Wood
GH-79,2016-09-19,1,Rs.6000.00,Home Decor,,Wood
GH-79,2015-07-25,1,Rs.6000.00,Home Decor,,Wood
GH-79,2016-12-31,1,Rs.5999.00,Home Decor,,Wood
GH-79,2015-08-18,1,Rs.5066.67,Home Decor,,Wood
GH-80,2016-07-03,1,Rs.30586.77,Chair,Bench,Metal and Wood
GH-83,2011-05-02,1,Rs.3250.00,Table,Garden Table,Metal
GH-84,2016-01-25,1,Rs.27632.00,Chair,Bench,Wood
GH-84,2011-01-26,1,Rs.1662.50,Chair,Bench,Wood
GH-84,2015-04-04,1,Rs.29830.00,Chair,Bench,Wood
GH-85,2011-05-02,1,Rs.2250.00,Trunk,Chest,Metal
GH-86,2013-03-17,3,Rs.387.00,Table,Study Table,Metal and Wood
GH-86,2013-01-20,1,Rs.129.22,Table,Study Table,Metal and Wood
GH-86,2013-03-23,3,Rs.381.00,Table,Study Table,Metal and Wood
GH-86,2013-03-17,1,Rs.128.44,Table,Study Table,Metal and Wood
GH-86,2013-08-02,2,Rs.290.00,Table,Study Table,Metal and Wood
GH-86,2013-02-03,2,Rs.258.00,Table,Study Table,Metal and Wood
GH-86,2013-01-25,1,Rs.129.00,Table,Study Table,Metal and Wood
GH-86,2013-06-02,3,Rs.435.00,Table,Study Table,Metal and Wood
GH-86,2013-05-04,2,Rs.257.78,Table,Study Table,Metal and Wood
GH-86,2013-04-17,1,Rs.145.00,Table,Study Table,Metal and Wood
GH-86,2013-03-17,7,Rs.903.00,Table,Study Table,Metal and Wood
GH-86,2013-07-03,2,Rs.258.00,Table,Study Table,Metal and Wood
GH-86,2013-02-27,1,Rs.145.00,Table,Study Table,Metal and Wood
GH-88,2013-01-21,1,Rs.200.00,Chair,Bench,Wood
GH-88,2013-02-15,1,Rs.190.00,Chair,Bench,Wood
GH-88,2017-10-26,1,Rs.26600.00,Chair,Bench,Wood
GH-88,2013-01-21,1,Rs.225.00,Chair,Bench,Wood
GH-90,2015-01-21,1,Rs.20000.00,Swing,,Wood
GH-90,2014-09-15,1,Rs.19000.00,Swing,,Wood
GH-90,2014-05-19,1,Rs.20500.00,Swing,,Wood
GH-91,2015-02-07,1,Rs.14250.00,Table,Coffee Table,Stone and Wood
GH-92,2013-01-21,2,Rs.578.00,Table,Study Table,Wood
GH-92,2017-10-10,1,Rs.7900.00,Table,Study Table,Wood
GH-92,2013-01-21,2,Rs.650.00,Table,Study Table,Wood
GH-92,2015-01-31,2,Rs.16910.00,Table,Study Table,Wood
GH-92,2014-12-15,1,Rs.9500.00,Table,Study Table,Wood
GH-93,2013-01-23,1,Rs.200.00,Table,Study Table,Wood
GH-93,2013-01-22,1,Rs.267.00,Table,Study Table,Wood
GH-93,2013-01-25,2,Rs.400.00,Table,Study Table,Wood
GH-96,2015-11-14,1,Rs.15200.00,Home Decor,Painting,
GH-97,2016-12-21,2,Rs.19000.00,Home Decor,,Wood
GH-97,2016-12-28,1,Rs.12688.20,Home Decor,,Wood
GJ-01,2015-09-17,1,Rs.633.50,Home Decor,,Wood
GJ-03,2017-12-01,1,Rs.1425.00,Home Decor,,Wood
GJ-04,2016-12-25,1,Rs.678.44,Home Decor,,Wood
GJ-04,2016-10-29,1,Rs.644.52,Home Decor,,Wood
GJ-04,2016-10-31,2,Rs.1356.88,Home Decor,,Wood
GJ-04,2016-11-27,3,Rs.1933.55,Home Decor,,Wood
GJ-05,2016-09-18,1,Rs.778.89,Home Decor,,Wood
GJ-11,2015-01-02,1,Rs.490.00,Home Decor,,Wood
GJ-11,2015-09-17,1,Rs.435.50,Home Decor,,Wood
GJ-13,2015-12-31,1,Rs.685.00,Home Decor,,Wood
GJ-14,2015-01-02,1,Rs.712.50,Home Decor,,Wood
GJ-14,2017-02-13,1,Rs.1233.54,Home Decor,,Wood
GJ-15,2015-06-15,1,Rs.488.44,Home Decor,,Wood
GJ-15,2015-12-06,1,Rs.489.00,Home Decor,,Wood
GJBR-01,2017-11-06,1,Rs.1300.00,Home Decor,,Wood
GNTBL-01,2012-12-02,1,Rs.7555.56,Table,Console,Wood
GP-01,2017-08-28,1,Rs.1500.00,Home Decor,,Wood
GP-01,2017-10-15,1,Rs.850.00,Home Decor,,Wood
GP-01,2017-02-10,1,Rs.850.00,Home Decor,,Wood
GPB-FLT,2017-03-26,1,Rs.150.00,Home Decor,,Wood
GSG-85,2017-04-05,1,Rs.306.61,Home Decor,,Wood
H2110716-20,2017-04-13,2,Rs.36290.00,Home Decor,,Wood
H2H-1015-76,2017-06-08,1,Rs.20425.00,Cupboard,Cabinet,Glass and Wood
H2H-25,2017-02-05,1,Rs.2731.41,Home Decor,,Wood
H2H-4089,2015-08-14,2,Rs.48450.00,Chair,Sofa Chair with Fabric,Wood
H2H003,2014-06-10,1,Rs.2489.00,Home Decor,Lamp,Glass
H2H004,2015-06-06,1,Rs.1689.00,Stand,Candle Stand,Wood
H2H007/B,2015-04-17,1,Rs.800.00,Home Decor,Lamp,Glass
H2H008,2017-09-30,1,Rs.7200.00,Home Decor,Lamp,Glass
H2H0116-01,2016-09-06,1,Rs.6080.00,Chair,Sitting Chair,Wood
H2H0116-02,2016-11-07,1,Rs.15105.00,Chair,Sitting Chair,Wood
H2H0116-02,2016-08-07,1,Rs.13426.78,Chair,Sitting Chair,Wood
H2H0116-06,2017-06-12,1,Rs.21000.00,Chair,Sofa Chair with Fabric,Wood
H2H0116-06,2016-12-25,1,Rs.24407.00,Chair,Sofa Chair with Fabric,Wood
H2H0116-07,2016-04-02,2,Rs.19200.00,Table,Study Table,Wood
H2H0116-10,2017-10-15,1,Rs.12500.00,Trolly,,Wood
H2H0116-10,2016-07-29,1,Rs.7555.62,Trolly,,Wood
H2H0116-40,2017-07-26,2,Rs.25600.00,Table,Dining Table,Wood
H2H013,2015-08-30,1,Rs.889.00,Mirror,,Glass and Metal
H2H013,2013-06-12,1,Rs.1900.00,Mirror,,Glass and Metal
H2H013,2014-08-03,1,Rs.1777.78,Mirror,,Glass and Metal
H2H013,2017-05-10,1,Rs.2000.00,Mirror,,Glass and Metal
H2H014,2017-12-26,1,Rs.1150.00,Frame,,Wood
H2H017,2013-10-28,1,Rs.6460.00,Table,Bar Table,Wood
H2H018,2017-12-30,1,Rs.16800.00,Table,Dining Table,Wood
H2H0215-01,2015-03-24,1,Rs.5600.00,Home Decor,Lamp,Glass
H2H0215-01,2015-08-05,1,Rs.5040.00,Home Decor,Lamp,Glass
H2H0215-01,2015-01-08,1,Rs.5600.00,Home Decor,Lamp,Glass
H2H0215-01,2015-05-19,1,Rs.5040.00,Home Decor,Lamp,Glass
H2H0215-03,2015-12-06,1,Rs.49500.00,Table,Dining Table,Wood
H2H0215-05,2016-04-28,1,Rs.19000.00,Table,Dining Table,Wood
H2H0215-06,2017-07-30,1,Rs.25080.00,Table,Console,Wood
H2H0215-06,2015-10-16,1,Rs.19190.00,Table,Console,Wood
H2H0215-07,2015-10-05,1,Rs.8100.00,Table,Coffee Table,Wood
H2H0215-08,2016-07-24,1,Rs.27740.00,Cupboard,Cabinet,Wood
H2H0215-09,2015-11-27,1,Rs.1710.00,Shelf,Open Shelf,Wood
H2H0215-10,2015-04-16,1,Rs.2000.00,Home Decor,Objects,Wood
H2H0215-10,2015-11-27,1,Rs.2137.50,Home Decor,Objects,Wood
H2H0215-100,2015-09-09,5,Rs.2531.75,Home Decor,,Wood
H2H0215-100,2015-02-08,1,Rs.533.33,Home Decor,,Wood
H2H0215-100,2015-03-26,1,Rs.533.33,Home Decor,,Wood
H2H0215-100,2015-05-20,1,Rs.480.00,Home Decor,,Wood
H2H0215-100,2017-12-18,1,Rs.635.00,Home Decor,,Wood
H2H0215-100,2016-06-06,4,Rs.2133.36,Home Decor,,Wood
H2H0215-101,2015-11-15,2,Rs.2400.00,Stand,Candle Stand,Wood
H2H0215-101,2015-03-28,1,Rs.1200.00,Stand,Candle Stand,Wood
H2H0215-101,2017-04-25,3,Rs.5286.60,Stand,Candle Stand,Wood
H2H0215-101,2017-03-04,1,Rs.800.00,Stand,Candle Stand,Wood
H2H0215-101,2015-03-30,1,Rs.1350.00,Stand,Candle Stand,Wood
H2H0215-101,2015-04-10,1,Rs.1282.50,Stand,Candle Stand,Wood
H2H0215-105,2015-05-16,1,Rs.2080.00,Stand,Candle Stand,Wood
H2H0215-105,2015-12-30,2,Rs.4680.00,Stand,Candle Stand,Wood
H2H0215-106,2016-03-19,1,Rs.978.00,Home Decor,Utensil,Metal
H2H0215-106,2016-01-30,1,Rs.1045.00,Home Decor,Utensil,Metal
H2H0215-106,2015-05-28,1,Rs.880.20,Home Decor,Utensil,Metal
H2H0215-106,2015-10-23,1,Rs.977.77,Home Decor,Utensil,Metal
H2H0215-106,2016-03-02,1,Rs.977.78,Home Decor,Utensil,Metal
H2H0215-107,2015-10-27,1,Rs.2870.90,Stand,Candle Stand,Wood
H2H0215-107,2015-05-28,1,Rs.3060.00,Stand,Candle Stand,Wood
H2H0215-11,2016-03-30,1,Rs.78850.00,Table,Dining Table,Glass and Wood
H2H0215-111,2015-09-05,1,Rs.15120.00,Table,Study Table,Wood
H2H0215-112,2017-03-26,1,Rs.1800.00,Home Decor,Utensil,Metal
H2H0215-112,2016-03-15,1,Rs.1600.00,Home Decor,Utensil,Metal
H2H0215-112,2015-02-05,1,Rs.1440.00,Home Decor,Utensil,Metal
H2H0215-112,2015-11-06,1,Rs.1600.00,Home Decor,Utensil,Metal
H2H0215-112,2017-08-19,1,Rs.2000.00,Home Decor,Utensil,Metal
H2H0215-112,2017-06-17,1,Rs.2000.00,Home Decor,Utensil,Metal
H2H0215-112,2017-11-06,1,Rs.1900.00,Home Decor,Utensil,Metal
H2H0215-112,2016-04-21,1,Rs.1600.00,Home Decor,Utensil,Metal
H2H0215-112,2016-08-15,1,Rs.1520.00,Home Decor,Utensil,Metal
H2H0215-116,2017-08-23,1,Rs.17000.00,Table,Console,Wood
H2H0215-116,2016-07-13,1,Rs.18000.00,Table,Console,Wood
H2H0215-116,2017-09-30,1,Rs.23750.00,Table,Console,Wood
H2H0215-117,2015-08-03,1,Rs.2185.00,Home Decor,Hook,Metal
H2H0215-117,2016-11-20,1,Rs.1947.50,Home Decor,Hook,Metal
H2H0215-117,2015-07-23,1,Rs.1941.80,Home Decor,Hook,Metal
H2H0215-117,2015-03-04,1,Rs.2044.00,Home Decor,Hook,Metal
H2H0215-117,2015-08-05,2,Rs.2430.00,Home Decor,Hook,Metal
H2H0215-117,2015-03-04,1,Rs.1822.00,Home Decor,Hook,Metal
H2H0215-118/,2015-10-13,1,Rs.889.00,Home Decor,Hook,Metal
H2H0215-118/,2015-07-12,1,Rs.950.00,Home Decor,Hook,Metal
H2H0215-12,2015-03-04,1,Rs.23750.00,Table,Coffee Table,Glass and Wood
H2H0215-121,2015-10-06,4,Rs.6000.00,Mirror,,Glass and Wood
H2H0215-121,2015-05-28,1,Rs.900.00,Mirror,,Glass and Wood
H2H0215-121,2015-07-06,1,Rs.1333.00,Mirror,,Glass and Wood
H2H0215-121,2015-07-19,1,Rs.1333.22,Mirror,,Glass and Wood
H2H0215-121,2015-07-29,1,Rs.1333.33,Mirror,,Glass and Wood
H2H0215-121,2015-04-07,1,Rs.1333.00,Mirror,,Glass and Wood
